,track,composer,mapping,duration,split
189,"Bach, Johann Sebastian, Prelude and Fugue in E-flat minor, BWV 877, BHZvrFruBF8.mid","Bach, Johann Sebastian",1,465.7395833333333,train
190,"Bach, Johann Sebastian, Prelude and Fugue in F major, BWV 880, JPKNAbVDjA0.mid","Bach, Johann Sebastian",1,315.86979166666663,train
191,"Bach, Johann Sebastian, Prelude and Fugue in F minor, BWV 857, X9Z_FVjMSWc.mid","Bach, Johann Sebastian",1,450.9453125,train
192,"Bach, Johann Sebastian, Prelude and Fugue in F minor, BWV 881, oZQQxIXiqN8.mid","Bach, Johann Sebastian",1,350.76822916666663,train
193,"Bach, Johann Sebastian, Prelude and Fugue in F-sharp major, BWV 858, lJCpUW1Q1yc.mid","Bach, Johann Sebastian",1,217.91276041666666,train
194,"Bach, Johann Sebastian, Prelude and Fugue in F-sharp major, BWV 882, Jc9cDqnAlZo.mid","Bach, Johann Sebastian",1,315.8997395833333,train
195,"Bach, Johann Sebastian, Prelude and Fugue in F-sharp minor, BWV 859, RjAQLU23keI.mid","Bach, Johann Sebastian",1,308.94791666666663,train
196,"Bach, Johann Sebastian, Prelude and Fugue in F-sharp minor, BWV 883, 1lvTBkXf468.mid","Bach, Johann Sebastian",1,465.26953125,train
197,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid","Bach, Johann Sebastian",1,190.40494791666666,train
198,"Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 884, cwrH49CnzwQ.mid","Bach, Johann Sebastian",1,233.41276041666666,train
199,"Bach, Johann Sebastian, Prelude and Fugue in G minor, BWV 861, AZKif28jMUg.mid","Bach, Johann Sebastian",1,288.234375,train
200,"Bach, Johann Sebastian, Prelude and Fugue in G minor, BWV 885, 9XCS5COS8Fs.mid","Bach, Johann Sebastian",1,363.90494791666663,train
201,"Bach, Johann Sebastian, Prelude and Fugue in G-sharp minor, BWV 863, 9tezjkEkzW4.mid","Bach, Johann Sebastian",1,221.859375,test
202,"Bach, Johann Sebastian, Prelude and Fugue in G-sharp minor, BWV 887, WLzcq-5jNy4.mid","Bach, Johann Sebastian",1,587.5989583333333,train
203,"Bach, Johann Sebastian, Prelude and Fugue on 'B-A-C-H', BWV 898, 1wovG2n62qU.mid","Bach, Johann Sebastian",1,317.69791666666663,train
204,"Bach, Johann Sebastian, Prelude in A minor, BWV 922, 88dJlWFuTYg.mid","Bach, Johann Sebastian",1,498.63932291666663,train
205,"Bach, Johann Sebastian, Prelude in C minor, BWV 921, mn6b-hD_af8.mid","Bach, Johann Sebastian",1,233.10286458333331,valid
206,"Bach, Johann Sebastian, Prelude in C minor, BWV 999, jmJ0gv2xNUo.mid","Bach, Johann Sebastian",1,112.24479166666666,test
207,"Bach, Johann Sebastian, Prelude in D major, BWV 925, d4J6MNqdbr0.mid","Bach, Johann Sebastian",1,74.359375,train
208,"Bach, Johann Sebastian, Sinfonia in A major, BWV 798, 4Criw3iCUpw.mid","Bach, Johann Sebastian",1,77.97916666666666,train
209,"Bach, Johann Sebastian, Sinfonia in A minor, BWV 799, PtIRqWiihT0.mid","Bach, Johann Sebastian",1,130.80989583333331,train
210,"Bach, Johann Sebastian, Sinfonia in B minor, BWV 801, RhT0ng7wgjw.mid","Bach, Johann Sebastian",1,75.64322916666666,train
211,"Bach, Johann Sebastian, Sinfonia in B-flat major, BWV 800, LC2jVWe85X0.mid","Bach, Johann Sebastian",1,66.04427083333333,test
212,"Bach, Johann Sebastian, Sinfonia in C major, BWV 787, 0YsHo4-HLlM.mid","Bach, Johann Sebastian",1,79.07942708333333,train
213,"Bach, Johann Sebastian, Sinfonia in C minor, BWV 788, 4nOY7cvHFcI.mid","Bach, Johann Sebastian",1,117.80989583333333,train
214,"Bach, Johann Sebastian, Sinfonia in D major, BWV 789, 6h-vn-Koutc.mid","Bach, Johann Sebastian",1,82.76953125,train
215,"Bach, Johann Sebastian, Sinfonia in D minor, BWV 790, yB53rd_nFBQ.mid","Bach, Johann Sebastian",1,125.54947916666666,train
216,"Bach, Johann Sebastian, Sinfonia in E major, BWV 792, E_AdANlUWd4.mid","Bach, Johann Sebastian",1,85.66276041666666,train
217,"Bach, Johann Sebastian, Sinfonia in E minor, BWV 793, TMkoMyjSZRc.mid","Bach, Johann Sebastian",1,130.34114583333331,valid
218,"Bach, Johann Sebastian, Sinfonia in F major, BWV 794, iE5aRQ87fSA.mid","Bach, Johann Sebastian",1,71.0390625,test
219,"Bach, Johann Sebastian, Sinfonia in F minor, BWV 795, qF8-ijUYWU0.mid","Bach, Johann Sebastian",1,254.69140625,train
220,"Bach, Johann Sebastian, Sinfonia in G major, BWV 796, q8mPidNQI3s.mid","Bach, Johann Sebastian",1,63.52473958333333,train
221,"Bach, Johann Sebastian, Sonata in C major, BWV 966, uzxi8MbDqfM.mid","Bach, Johann Sebastian",1,623.3190104166666,train
222,"Bach, Johann Sebastian, Sonata in D major, BWV 963, 4tb4_ngGAzE.mid","Bach, Johann Sebastian",1,654.5846354166666,valid
223,"Bach, Johann Sebastian, Suite in F minor, BWV 823, merdbEC9wbA.mid","Bach, Johann Sebastian",1,369.8567708333333,train
224,"Bach, Johann Sebastian, Toccata in C minor, BWV 911, Fr5e2c9AJvA.mid","Bach, Johann Sebastian",1,671.12890625,train
225,"Bach, Johann Sebastian, Toccata in D major, BWV 912, I8tDTeajtCs.mid","Bach, Johann Sebastian",1,717.7395833333333,train
226,"Bach, Johann Sebastian, Toccata in D minor, BWV 913, 2I43qGbYSc4.mid","Bach, Johann Sebastian",1,1014.21875,train
227,"Bach, Johann Sebastian, Toccata in F-sharp minor, BWV 910, KsKOAaVHp_o.mid","Bach, Johann Sebastian",1,701.1497395833333,train
228,"Bach, Johann Sebastian, Toccata in G major, BWV 916, vPG1HlJ1_UE.mid","Bach, Johann Sebastian",1,450.1888020833333,train
229,"Bach, Johann Sebastian, Toccata in G minor, BWV 915, XeRe4AeXWQ8.mid","Bach, Johann Sebastian",1,522.5247395833333,valid
230,"Bach, Wilhelm Friedemann, Allemande in G minor, BWV 836 (Bach, Johann Sebastian), mCCux8jvhkA.mid","Bach, Johann Sebastian",1,158.96875,train
231,"Bateman, William O., Beethoven's dream, gBxTIjBVYYQ.mid",Beethoven,2,123.37239583333333,test
232,"Bedetti, Tiziano, Variazioni su un Tema di Mozart, Qnx92Czy8RM.mid",Mozart,7,430.6888020833333,train
233,"Beethoven, Ludwig van, 10 National Airs with Variations, Op.107, IiopYMSZsl8.mid",Beethoven,2,350.17447916666663,valid
234,"Beethoven, Ludwig van, 10 Variations on 'La stessa, la stessissima', WoO 73, qJVc02EboT0.mid",Beethoven,2,584.21875,train
235,"Beethoven, Ludwig van, 11 Bagatelles, Op.119, Qjk2zYjwaJc.mid",Beethoven,2,908.76953125,train
236,"Beethoven, Ludwig van, 12 German Dances, WoO 13, N0nU0NPS-7c.mid",Beethoven,2,814.44921875,train
237,"Beethoven, Ludwig van, 12 Variations on 'Menuet a la Vigano', WoO 68, LFZxrkiWvMU.mid",Beethoven,2,856.8997395833333,train
238,"Beethoven, Ludwig van, 12 Variations on the Russian Dance from 'Das Waldmädchen', WoO 71, 8hWGX1wp5V4.mid",Beethoven,2,683.5221354166666,test
239,"Beethoven, Ludwig van, 13 Variations on 'Es war einmal ein alter Mann', WoO 66, dftxqkJMm2w.mid",Beethoven,2,733.0989583333333,train
240,"Beethoven, Ludwig van, 2 Preludes, Op.39, 7v3W4usHcsE.mid",Beethoven,2,452.5,train
241,"Beethoven, Ludwig van, 2 Rondos, Op.51, fL4VenZ4PFw.mid",Beethoven,2,335.8828125,train
242,"Beethoven, Ludwig van, 24 Variations on 'Venni Amore', WoO 65, ZzM4s4_5WtQ.mid",Beethoven,2,1009.4088541666666,valid
243,"Beethoven, Ludwig van, 3 Marches, Op.45, wxR-khJsx3s.mid",Beethoven,2,752.1393229166666,valid
244,"Beethoven, Ludwig van, 32 Variations in C minor, WoO 80, U-qdxKyR9PU.mid",Beethoven,2,1964.1731770833333,train
245,"Beethoven, Ludwig van, 5 Variations on 'Rule Britannia', WoO 79, ocwc9PHwZWY.mid",Beethoven,2,266.0,train
246,"Beethoven, Ludwig van, 6 Bagatelles, Op.126, Zdb5s4wp7rk.mid",Beethoven,2,1215.2096354166665,train
247,"Beethoven, Ludwig van, 6 Ecossaises, WoO 83, IeQmsmpQ7HY.mid",Beethoven,2,153.68880208333331,test
248,"Beethoven, Ludwig van, 6 Minuets, WoO 10, lm_OzGBZ4WI.mid",Beethoven,2,696.36328125,train
249,"Beethoven, Ludwig van, 6 Variations in F major, Op.34, ca3X3sn0OnI.mid",Beethoven,2,863.3893229166666,train
250,"Beethoven, Ludwig van, 6 Variations in G major, WoO 77, dPBk4zdrNfM.mid",Beethoven,2,69.98958333333333,train
251,"Beethoven, Ludwig van, 6 Variations on 'Nel cor piu non mi sento', WoO 70, eXPq9FgrqJY.mid",Beethoven,2,328.2395833333333,train
252,"Beethoven, Ludwig van, 6 Variations on a Swiss song, WoO 64, ZQDTfdwug0I.mid",Beethoven,2,166.79296875,train
253,"Beethoven, Ludwig van, 6 Waltzes, Anh.14, _x99byyyOvU.mid",Beethoven,2,660.3098958333333,train
254,"Beethoven, Ludwig van, 7 Bagatelles, Op.33, rlg8dK77bcQ.mid",Beethoven,2,1101.46484375,test
255,"Beethoven, Ludwig van, 7 Ländler, WoO 11, org84wPWoOE.mid",Beethoven,2,258.40885416666663,train
256,"Beethoven, Ludwig van, 7 Variations on 'God Save the King', WoO 78, NOds7jLtXnI.mid",Beethoven,2,525.19921875,train
257,"Beethoven, Ludwig van, 7 Variations on 'Kind, willst du ruhig schlafen', WoO 75, wQdVtsw0pDk.mid",Beethoven,2,626.2096354166666,train
258,"Beethoven, Ludwig van, 8 Variations on 'Ich hab ein kleines Hüttchen nur', Anh.10, VT2lcdx4VhE.mid",Beethoven,2,397.71875,train
259,"Beethoven, Ludwig van, 8 Variations on 'Tändeln und Scherzen', WoO 76, u5PLVZC4eIY.mid",Beethoven,2,485.98307291666663,train
260,"Beethoven, Ludwig van, 8 Variations on 'Une fièvre brûlante', WoO 72, yibghhX9TdA.mid",Beethoven,2,419.54947916666663,train
261,"Beethoven, Ludwig van, 8 Variations on a Theme by Count Waldstein, WoO 67, QTcJHDcNbXI.mid",Beethoven,2,527.69921875,train
262,"Beethoven, Ludwig van, 9 Variations on 'Quant'e piu bello', WoO 69, zoVOzt6NIAQ.mid",Beethoven,2,304.47916666666663,test
263,"Beethoven, Ludwig van, 9 Variations on a March by Dressler, WoO 63, Tj8hoSolykM.mid",Beethoven,2,864.0885416666666,train
264,"Beethoven, Ludwig van, Allegretto, WoO 53, oAoIpGsz-gw.mid",Beethoven,2,248.94921875,valid
265,"Beethoven, Ludwig van, Allegretto, WoO 61, d7gJa9zU48A.mid",Beethoven,2,154.51953125,train
266,"Beethoven, Ludwig van, Allemande, WoO 81, 2zfy0HePHus.mid",Beethoven,2,76.30989583333333,train
267,"Beethoven, Ludwig van, Andante favori, WoO 57, BF84k8KguNY.mid",Beethoven,2,542.82421875,train
268,"Beethoven, Ludwig van, Bagatelle in B-flat major, WoO 60, v74xJQCOjEE.mid",Beethoven,2,73.71875,train
269,"Beethoven, Ludwig van, Bagatelle in F minor, DWA7NMKXhnI.mid",Beethoven,2,102.09895833333333,train
270,"Beethoven, Ludwig van, Bagatelle, WoO 52, KAdvVNT939M.mid",Beethoven,2,199.41927083333331,valid
271,"Beethoven, Ludwig van, Bagatelle, WoO 54, 7WY0oqG6nnA.mid",Beethoven,2,114.66927083333333,test
272,"Beethoven, Ludwig van, Bagatelle, WoO 56, pAW5mFEgaBg.mid",Beethoven,2,81.5390625,train
273,"Beethoven, Ludwig van, Bagatelle, WoO 61a, OoLwAQrVQUY.mid",Beethoven,2,32.5,test
274,"Beethoven, Ludwig van, Ecossaise, WoO 86, lgQ8vLchtpY.mid",Beethoven,2,39.529947916666664,train
275,"Beethoven, Ludwig van, Fantasia for Piano, Op.77, cr2SukqCdKs.mid",Beethoven,2,582.3294270833333,train
276,"Beethoven, Ludwig van, Für Elise, WoO 59, noAU3qDS1dA.mid",Beethoven,2,173.70963541666666,train
277,"Beethoven, Ludwig van, Minuet, WoO 82, xohs6WGC1NA.mid",Beethoven,2,197.64973958333331,train
278,"Beethoven, Ludwig van, Piano Sonata No.1, Op.2 No.1, T6YTd9z8PQM.mid",Beethoven,2,1156.5299479166665,train
279,"Beethoven, Ludwig van, Piano Sonata No.10, Op.14 No.2, fQqNsTUvqCY.mid",Beethoven,2,1761.2669270833333,test
280,"Beethoven, Ludwig van, Piano Sonata No.11, Op.22, 0_5iQCV62S4.mid",Beethoven,2,3034.309895833333,train
281,"Beethoven, Ludwig van, Piano Sonata No.12, Op.26, Ncs9nJNuFGA.mid",Beethoven,2,3460.40234375,valid
282,"Beethoven, Ludwig van, Piano Sonata No.14, Op.27 No.2, CKt0bIE3eaI.mid",Beethoven,2,903.28515625,train
283,"Beethoven, Ludwig van, Piano Sonata No.15, Op.28, IblxeFAcqrc.mid",Beethoven,2,1720.6692708333333,train
284,"Beethoven, Ludwig van, Piano Sonata No.16, Op.31 No.1, q7LXQVxd6xA.mid",Beethoven,2,2635.848958333333,train
285,"Beethoven, Ludwig van, Piano Sonata No.17, Op.31 No.2, fXDWRm-PU1Q.mid",Beethoven,2,1594.64453125,train
286,"Beethoven, Ludwig van, Piano Sonata No.18, Op.31 No.3, P-Q5aBAw-T4.mid",Beethoven,2,1362.8098958333333,train
287,"Beethoven, Ludwig van, Piano Sonata No.19, Op.49 No.1, yqnwJmzXkac.mid",Beethoven,2,1027.37890625,train
288,"Beethoven, Ludwig van, Piano Sonata No.2, Op.2 No.2, mvEjHO_JOF0.mid",Beethoven,2,1306.46875,valid
289,"Beethoven, Ludwig van, Piano Sonata No.20, Op.49 No.2, W7WpjF2VILE.mid",Beethoven,2,970.9088541666666,train
290,"Beethoven, Ludwig van, Piano Sonata No.21, Op.53, CkzsUP4VmJI.mid",Beethoven,2,1442.6197916666665,train
291,"Beethoven, Ludwig van, Piano Sonata No.22, Op.54, bbB6aqHGuKM.mid",Beethoven,2,2012.1497395833333,valid
292,"Beethoven, Ludwig van, Piano Sonata No.23, Op.57, QImFm4Y_QPM.mid",Beethoven,2,1523.6588541666665,train
293,"Beethoven, Ludwig van, Piano Sonata No.25, Op.79, 5Q1edoAh6JY.mid",Beethoven,2,594.8997395833333,train
294,"Beethoven, Ludwig van, Piano Sonata No.27, Op.90, oLzQbyWfBnY.mid",Beethoven,2,810.2591145833333,train
295,"Beethoven, Ludwig van, Piano Sonata No.28, Op.101, n74kKqwWViU.mid",Beethoven,2,3781.309895833333,train
296,"Beethoven, Ludwig van, Piano Sonata No.29, Op.106, AAwRRLDpBVM.mid",Beethoven,2,2656.5,train
297,"Beethoven, Ludwig van, Piano Sonata No.3, Op.2 No.3, 3asWeutbY0c.mid",Beethoven,2,3130.7890625,train
298,"Beethoven, Ludwig van, Piano Sonata No.30, Op.109, 8JZGiY--2LM.mid",Beethoven,2,2251.87890625,train
299,"Beethoven, Ludwig van, Piano Sonata No.4, Op.7, lLf3k5ez-l0.mid",Beethoven,2,3581.005208333333,train
300,"Beethoven, Ludwig van, Piano Sonata No.5, Op.10 No.1, GuMzYleEPRE.mid",Beethoven,2,3160.47265625,train
301,"Beethoven, Ludwig van, Piano Sonata No.6, Op.10 No.2, FjmzBuRnIHk.mid",Beethoven,2,1704.4088541666665,train
302,"Beethoven, Ludwig van, Piano Sonata No.7, Op.10 No.3, 9KilNvMTNTI.mid",Beethoven,2,2852.5533854166665,train
303,"Beethoven, Ludwig van, Piano Sonata No.8, Op.13, SrcOcKYQX3c.mid",Beethoven,2,1195.1197916666665,train
304,"Beethoven, Ludwig van, Piano Sonata No.9, Op.14 No.1, YkWwBxhQFb8.mid",Beethoven,2,469.0130208333333,train
305,"Beethoven, Ludwig van, Polonaise in C major, Op.89, 0zV_OUXODMw.mid",Beethoven,2,339.83984375,train
306,"Beethoven, Ludwig van, Prelude, WoO 55, dPZ0hoIS58o.mid",Beethoven,2,190.0,train
307,"Beethoven, Ludwig van, Rondo a capriccio, Op.129, 8XFMZs_7nOA.mid",Beethoven,2,335.81901041666663,train
308,"Beethoven, Ludwig van, Rondo, WoO 48, 11hl66iuTZo.mid",Beethoven,2,147.13932291666666,train
309,"Beethoven, Ludwig van, Rondo, WoO 49, uGmGtNfOL38.mid",Beethoven,2,139.26953125,train
310,"Beethoven, Ludwig van, Sonata for Piano 4 hands in D major, Op.6, F7whteMz2Hs.mid",Beethoven,2,391.72916666666663,train
311,"Beethoven, Ludwig van, Variations and Fugue in E-flat major, Op.35, drOo7iqrkzU.mid",Beethoven,2,1448.7291666666665,train
312,"Beethoven, Ludwig van, Waltz, WoO 84, PhAZWz6RBD8.mid",Beethoven,2,103.41927083333333,train
313,"Beethoven, Ludwig van, Waltz, WoO 85, 2PDXxzcNtGs.mid",Beethoven,2,28.463541666666664,test
314,"Beethoven, Ludwig van, Wind Quintet in E-flat major, Hess 19, W-kUvQRXFaw.mid",Beethoven,2,615.5989583333333,train
315,"Bendel, Franz, Mozart, Op.14, -n-PbOxEs_c.mid",Mozart,7,276.8489583333333,train
316,"Brahms, Johannes, Variations and Fugue on a Theme by Handel, Op.24, q9tbCkACbGU.mid",Handel,5,1578.5143229166665,train
317,"Brassin, Louis, 3 Morceaux pour le Piano d’après D. Scarlatti, 6dzYZzAJGG8.mid",Scarlatti,8,145.34895833333331,test
318,"Busoni, Ferruccio, Duettino concertante nach Mozart, BV B 88, gd2-RhBM6wQ.mid",Mozart,7,442.5481770833333,train
319,"Chopin, Frédéric, 2 Mazurkas, B.16, NtzP_wuR1iQ.mid",Chopin,3,165.19921875,train
320,"Chopin, Frédéric, 3 Ecossaises, Op.72 No.3, z6h_Pj9qGLY.mid",Chopin,3,132.00911458333331,train
321,"Chopin, Frédéric, 3 Nouvelles études, B.130, cr4e-IfqfkM.mid",Chopin,3,343.81901041666663,train
322,"Chopin, Frédéric, Allegretto and Mazurka, bFkqrrBUFA4.mid",Chopin,3,75.40885416666666,train
323,"Chopin, Frédéric, Allegretto in F-sharp major, pO07vvy6sbk.mid",Chopin,3,51.00911458333333,train
324,"Chopin, Frédéric, Allegro de concert, Op.46, SU73S7WCAZM.mid",Chopin,3,736.1393229166666,test
325,"Chopin, Frédéric, Andante spianato et Grande polonaise brillante, Op.22, jJ130s7BiSM.mid",Chopin,3,813.5390625,train
326,"Chopin, Frédéric, Andantino, B.117, 9PMZC5HtB1E.mid",Chopin,3,79.98958333333333,train
327,"Chopin, Frédéric, Ballade No.1, Op.23, Ce8p0VcTbuA.mid",Chopin,3,550.2408854166666,train
328,"Chopin, Frédéric, Ballade No.2, Op.38, NZfNAVQ6H4o.mid",Chopin,3,431.359375,train
329,"Chopin, Frédéric, Ballade No.3, Op.47, BkPLDoZXlHQ.mid",Chopin,3,422.40885416666663,train
330,"Chopin, Frédéric, Ballade No.4, Op.52, 7tmQSWuYwrI.mid",Chopin,3,639.08984375,train
331,"Chopin, Frédéric, Barcarolle, Op.60, UU21X-wmD0Q.mid",Chopin,3,538.6796875,train
332,"Chopin, Frédéric, Berceuse, Op.57, FZtBwlxL0Aw.mid",Chopin,3,222.90885416666666,train
333,"Chopin, Frédéric, Bolero, Op.19, 8XQXE7SeYkc.mid",Chopin,3,508.22916666666663,train
334,"Chopin, Frédéric, Bourrée No.1, B.160b1, 6c9mOM2X9PM.mid",Chopin,3,36.6796875,train
335,"Chopin, Frédéric, Bourrée No.2, B.160b2, 1IZLSFpe1II.mid",Chopin,3,28.139322916666664,train
336,"Chopin, Frédéric, Canon in F minor, B.129a, 8x5PeQ9jljc.mid",Chopin,3,39.819010416666664,valid
337,"Chopin, Frédéric, Cantabile in B-flat major, B.84, 2MErGZpgErY.mid",Chopin,3,62.5,train
338,"Chopin, Frédéric, Casta Diva, 4aojKDKm1BE.mid",Chopin,3,183.25911458333331,train
339,"Chopin, Frédéric, Fantaisie, Op.49, A-GjbRtlweg.mid",Chopin,3,791.7135416666666,train
340,"Chopin, Frédéric, Fantaisie-impromptu, Op.66, Gus4dnQuiGk.mid",Chopin,3,368.81901041666663,train
341,"Chopin, Frédéric, Fugue in A minor, B.144, W0X6w-XSG-M.mid",Chopin,3,147.54947916666666,train
342,"Chopin, Frédéric, Grande valse brillante, Op.18, LG-E4PVGQSI.mid",Chopin,3,334.8997395833333,test
343,"Chopin, Frédéric, Hexaméron_ Variation No.6, upfyIUP6U9Y.mid",Chopin,3,118.86197916666666,valid
344,"Chopin, Frédéric, Impromptu No.1, Op.29, baZGdj0xLYg.mid",Chopin,3,253.16927083333331,train
345,"Chopin, Frédéric, Impromptu No.2, Op.36, TDGHR4lj3yc.mid",Chopin,3,497.109375,train
346,"Chopin, Frédéric, Largo in E-flat major, B.109, ZuayOEDAKKc.mid",Chopin,3,132.52994791666666,train
347,"Chopin, Frédéric, Marche funèbre, Op.72 No.2, e8umUi0dyPw.mid",Chopin,3,332.0794270833333,train
348,"Chopin, Frédéric, Mazurka in A minor, B.134, zpfNaQ-IEWA.mid",Chopin,3,370.7044270833333,train
349,"Chopin, Frédéric, Mazurka in A minor, B.140, dtr2H4E3SRk.mid",Chopin,3,158.89583333333331,train
350,"Chopin, Frédéric, Mazurka in A-flat major, B.85, yEgW05E_mUk.mid",Chopin,3,136.73958333333331,test
351,"Chopin, Frédéric, Mazurka in B-flat major 'Wołowska', B.73, eEnelX249O8.mid",Chopin,3,61.41927083333333,valid
352,"Chopin, Frédéric, Mazurka in C major, B.82, lhPMZyfdQbQ.mid",Chopin,3,128.16927083333331,train
353,"Chopin, Frédéric, Mazurka in D major, B.31, Ho3ik--3T9c.mid",Chopin,3,87.6015625,train
354,"Chopin, Frédéric, Mazurka in D major, B.71, Kmv893EHqPI.mid",Chopin,3,73.38932291666666,train
355,"Chopin, Frédéric, Mazurka in F-sharp major, fxp3IQ6pxYs.mid",Chopin,3,209.98958333333331,test
356,"Chopin, Frédéric, Mazurkas, Op.17, yU6jtMCYCQs.mid",Chopin,3,681.69921875,train
357,"Chopin, Frédéric, Mazurkas, Op.24, flIQ02Nlkpk.mid",Chopin,3,731.8997395833333,train
358,"Chopin, Frédéric, Mazurkas, Op.30, H3s-NCcC8sM.mid",Chopin,3,558.5989583333333,train
359,"Chopin, Frédéric, Mazurkas, Op.33, irNgKtwPIF0.mid",Chopin,3,589.6197916666666,train
360,"Chopin, Frédéric, Mazurkas, Op.41, J9ivOk3aDQI.mid",Chopin,3,556.96875,train
361,"Chopin, Frédéric, Mazurkas, Op.50, h0BjbU9upFI.mid",Chopin,3,595.1888020833333,train
362,"Chopin, Frédéric, Mazurkas, Op.56, tDJNeXJGj3Q.mid",Chopin,3,733.5143229166666,train
363,"Chopin, Frédéric, Mazurkas, Op.59, eh5c5PfNKgg.mid",Chopin,3,650.7890625,train
364,"Chopin, Frédéric, Mazurkas, Op.6, _6k8CUmtRE8.mid",Chopin,3,4711.229166666666,valid
365,"Chopin, Frédéric, Mazurkas, Op.63, 8wa4w6lfrpw.mid",Chopin,3,406.56901041666663,train
366,"Chopin, Frédéric, Mazurkas, Op.67, _60cemeCu6E.mid",Chopin,3,430.42057291666663,train
367,"Chopin, Frédéric, Mazurkas, Op.68, -2wScu6HtcY.mid",Chopin,3,508.5989583333333,train
368,"Chopin, Frédéric, Mazurkas, Op.7, FsFDT24JElU.mid",Chopin,3,557.0091145833333,train
369,"Chopin, Frédéric, Moderato in E major, B.151, UI_uXFCHUVw.mid",Chopin,3,74.48177083333333,train
370,"Chopin, Frédéric, Nocturne in C minor, B.108, RAIRdtdVfWA.mid",Chopin,3,216.69270833333331,train
371,"Chopin, Frédéric, Nocturne in C-sharp minor, B.49, 0TzE2ivdbBA.mid",Chopin,3,268.12890625,test
372,"Chopin, Frédéric, Nocturne in E minor, Op.72 No.1, h5_V-d8HjhU.mid",Chopin,3,283.515625,valid
373,"Chopin, Frédéric, Nocturne oubliée, l158eDg2VBk.mid",Chopin,3,377.01953125,train
374,"Chopin, Frédéric, Nocturnes, Op.15, lin5uA0LSaM.mid",Chopin,3,256.61979166666663,train
375,"Chopin, Frédéric, Nocturnes, Op.27, WJ8RVjm49hE.mid",Chopin,3,367.7591145833333,train
376,"Chopin, Frédéric, Nocturnes, Op.32, BhIP4hDBp-E.mid",Chopin,3,282.76953125,train
377,"Chopin, Frédéric, Nocturnes, Op.37, Dhp_wYUDgc0.mid",Chopin,3,380.70963541666663,train
378,"Chopin, Frédéric, Nocturnes, Op.48, -7mntyrW3HU.mid",Chopin,3,352.6796875,test
379,"Chopin, Frédéric, Nocturnes, Op.55, e3yrEEM5j_s.mid",Chopin,3,340.421875,train
380,"Chopin, Frédéric, Nocturnes, Op.62, 1FeogxNAJWY.mid",Chopin,3,410.46744791666663,train
381,"Chopin, Frédéric, Nocturnes, Op.9, 9E6b3swbnWg.mid",Chopin,3,268.01953125,valid
382,"Chopin, Frédéric, Piano Sonata No.1, Op.4, n-XhROuRDBY.mid",Chopin,3,1523.25,train
383,"Chopin, Frédéric, Piano Sonata No.2, Op.35, hZY5DBmgC_A.mid",Chopin,3,564.3138020833333,train
384,"Chopin, Frédéric, Piano Sonata No.3, Op.58, xGJxmCOPFVM.mid",Chopin,3,3269.989583333333,train
385,"Chopin, Frédéric, Polonaise in A-flat major, B.5, jBFafivFoTQ.mid",Chopin,3,290.3020833333333,test
386,"Chopin, Frédéric, Polonaise in B-flat minor, B.13, YmtsUp8HFZg.mid",Chopin,3,346.39453125,train
387,"Chopin, Frédéric, Polonaise in F-sharp minor, Op.44, ehm_kDU563Q.mid",Chopin,3,638.12890625,train
388,"Chopin, Frédéric, Polonaise in G minor, B.1, 28ASfk_A0ng.mid",Chopin,3,234.57161458333331,train
389,"Chopin, Frédéric, Polonaise in G-flat major, B.36, 2SgbxnqOP3A.mid",Chopin,3,480.5390625,train
390,"Chopin, Frédéric, Polonaise in G-sharp minor, B.6, rltQFPW9Rmk.mid",Chopin,3,418.29947916666663,train
391,"Chopin, Frédéric, Polonaise-fantaisie, Op.61, 177qJoCI9Zw.mid",Chopin,3,729.1614583333333,train
392,"Chopin, Frédéric, Polonaises, Op.26, Pp4v42suFQg.mid",Chopin,3,3438.7994791666665,train
393,"Chopin, Frédéric, Polonaises, Op.40, hbnunexhlXM.mid",Chopin,3,325.34244791666663,train
394,"Chopin, Frédéric, Polonaises, Op.71, k1VOCu-VAQY.mid",Chopin,3,3136.75,train
395,"Chopin, Frédéric, Prelude in A-flat major, B.86, CNcpbfNPj1s.mid",Chopin,3,45.658854166666664,train
396,"Chopin, Frédéric, Prelude in C-sharp minor, Op.45, uCpi9COuaUA.mid",Chopin,3,301.0,train
397,"Chopin, Frédéric, Preludes, Op.28, SqXYIteAfNs.mid",Chopin,3,2218.259114583333,train
398,"Chopin, Frédéric, Rondo in C major, Op.73, sw2R6kyy8M4.mid",Chopin,3,517.3190104166666,train
399,"Chopin, Frédéric, Rondo in E-flat major, Op.16, CxSEdBKcQYE.mid",Chopin,3,599.2096354166666,train
400,"Chopin, Frédéric, Rondo à la mazur, Op.5, KpHBVR-s7EM.mid",Chopin,3,521.2994791666666,train
401,"Chopin, Frédéric, Scherzo No.1, Op.20, 38VShqkukWY.mid",Chopin,3,624.6197916666666,train
402,"Chopin, Frédéric, Scherzo No.2, Op.31, z_MwPdr7WXQ.mid",Chopin,3,526.0494791666666,train
403,"Chopin, Frédéric, Scherzo No.3, Op.39, rjmUbZ3Aumw.mid",Chopin,3,477.81510416666663,valid
404,"Chopin, Frédéric, Scherzo No.4, Op.54, 9CNYX7OkceA.mid",Chopin,3,652.5,train
